species,gen,rank,time,speed,turn speed,sight,type,size,starting hunger,low mutation boundary,mutation range
predator,37,2,11.946000000000026,4.187370361383474,14.976924652675782,20.4149277195577,2,100,26.662783360507355,0,0.5299858378581839
predator,37,3,11.914999999999964,3.9952694698810802,15,19.937496357403294,1,100,26.138555464610807,0,0.5299858378581839
predator,38,1,15.377999999999929,4.264221555746972,15.409995634408537,20.084317879981043,2,100,26.621614672746396,0,0.5299858378581839
predator,38,2,15.178999999999974,4.264221555746972,15.409995634408537,20.084317879981043,2,100,26.621614672746396,0,0.5299858378581839
predator,38,3,13.761000000000081,4.32777570398542,15,19.966405479062832,2,100,26.711627672411026,0,0.5299858378581839
predator,39,1,20.397000000000048,4.484008566584684,14.592561180651527,20.33711110247077,3,100,26.751342265255964,0,0.5299858378581839
predator,39,2,15.312000000000012,4.748143460283698,14.640189006899451,19.884068179873182,3,100,26.346982258578315,0,0.5299858378581839
predator,39,3,12.012000000000057,4.748143460283698,15,19.884068179873182,3,100,26.346982258578315,0,0.5299858378581839
predator,40,1,17.02699999999993,4.664038347687817,14.581470120935094,20.350910748032923,1,100,26.39428434637391,0,0.5299858378581839
predator,40,2,13.725999999999999,4.609691568272054,14.180005096906557,20.260479424839904,1,100,26.685913905441897,0,0.5299858378581839
predator,40,3,13.692000000000007,4.609691568272054,15,20.260479424839904,1,100,26.685913905441897,0,0.5299858378581839
predator,41,1,23.75999999999999,4.306159110785964,14.802791053152172,20.377936647776284,1,100,26.928806720568808,0,0.5299858378581839
predator,41,2,17.160000000000082,4.351088691014782,14.920486553924441,20.382489873522943,3,100,26.924082944424413,0,0.5299858378581839
predator,41,3,13.826999999999998,4.351088691014782,15,20.382489873522943,3,100,26.924082944424413,0,0.5299858378581839
predator,42,1,12.211999999999989,4.168115924252469,15.046587189475078,20.0763631103629,2,100,27.057951993693838,0,0.5299858378581839
predator,42,2,12.177000000000021,4.38207189033685,14.758685041517758,20.396399067441997,1,100,26.9483615089404,0,0.5299858378581839
predator,42,3,12.146000000000072,4.38207189033685,15,20.396399067441997,1,100,26.9483615089404,0,0.5299858378581839
predator,43,1,17.194999999999936,4.263166683155408,15.002313438546917,20.37030105857553,2,100,27.05451721063156,0,0.5299858378581839
predator,43,2,13.727999999999952,4.2984262556890345,15.30300488904792,20.68129781330192,2,100,26.657217599602507,0,0.5299858378581839
predator,43,3,12.080000000000041,4.2984262556890345,15,20.68129781330192,2,100,26.657217599602507,0,0.5299858378581839
predator,44,1,23.533999999999992,4.469931109045901,15.776407112319472,20.620207212157247,2,100,26.374583630725102,0,0.5299858378581839
predator,44,2,16.96300000000008,4.469931109045901,15.776407112319472,20.620207212157247,2,100,26.374583630725102,0,0.5299858378581839
predator,44,3,15.379000000000019,4.057024085822639,15,21.064660549805417,1,100,26.622768421829157,0,0.5299858378581839
predator,45,1,15.278999999999996,4.483158881527195,15.64197033765989,20.661524007474476,1,100,26.313099088503556,0,0.5299858378581839
predator,45,2,11.979000000000042,4.207537861919801,15.64197033765989,20.75122853829489,2,100,26.399465716201853,0,0.5299858378581839
predator,45,3,11.979000000000042,4.483158881527195,15,20.661524007474476,1,100,26.313099088503556,0,0.5299858378581839
predator,46,1,15.345000000000027,4.727818278572813,15.132683624932987,20.57260270381929,1,100,26.532012764546103,0,0.5299858378581839
predator,46,2,15.312000000000012,4.727818278572813,15.156141785882973,20.57260270381929,1,100,26.532012764546103,0,0.5299858378581839
predator,46,3,15.312000000000012,4.764627214933452,15,20.292966943330665,1,100,26.4720030073589,0,0.5299858378581839
predator,47,1,15.384999999999991,4.565245316613162,14.863429760381008,20.56980553471478,2,100,26.539661747202924,0,0.5299858378581839
predator,47,2,12.110000000000014,5.045093153377727,14.876295366472917,21.061572930909268,2,100,26.647385703260348,0,0.5299858378581839
predator,47,3,12.043999999999983,5.045093153377727,15,21.061572930909268,2,100,26.647385703260348,0,0.5299858378581839
predator,48,1,18.710000000000036,5.165558033024602,15.037167129957693,20.858022574354656,1,100,26.72597213262493,0,0.5299858378581839
predator,48,2,12.11099999999999,5.1551882892807335,14.983571265629756,20.848074338103444,3,100,26.71945869410532,0,0.5299858378581839
predator,48,3,10.56000000000006,5.531062692206707,15,20.71460481692935,3,100,27.07960482178617,0,0.5299858378581839
predator,49,1,18.678999999999974,5.081444991145795,15.189250486859097,21.13489293193825,1,100,26.600516811253986,0,0.5299858378581839
predator,49,2,15.509000000000015,5.081444991145795,15.189250486859097,21.13489293193825,1,100,26.600516811253986,0,0.5299858378581839
predator,49,3,11.978999999999928,4.665225896233583,15,21.371573645505723,3,100,26.3334610456968,0,0.5299858378581839
predator,50,1,13.629000000000019,4.872027597284358,15.197999378955126,20.883581607397485,1,100,26.21427897157518,0,0.5299858378581839
predator,50,2,13.464999999999918,4.980163060802881,15.049602799228904,20.31472611472272,3,100,25.782422272904054,0,0.5299858378581839
predator,50,3,11.979999999999905,4.980163060802881,15,20.31472611472272,3,100,25.782422272904054,0,0.5299858378581839
predator,51,1,13.529999999999973,4.533457986540048,15.078652824325056,19.929360621821047,1,100,25.83552017502176,0,0.5299858378581839
predator,51,2,13.528999999999996,4.506071059087675,14.964759549671344,20.171686753972175,3,100,25.801399304904546,0,0.5299858378581839
predator,51,3,10.196000000000026,4.506071059087675,15,20.171686753972175,3,100,25.801399304904546,0,0.5299858378581839
predator,52,1,18.480000000000018,4.210914499766447,15.319299607674765,20.158539383505616,1,100,25.9105987746647,0,0.5299858378581839
predator,52,2,16.83000000000004,4.210914499766447,15.319299607674765,20.158539383505616,1,100,25.9105987746647,0,0.5299858378581839
predator,52,3,15.146999999999935,4.452519823514394,15,20.13406651700501,2,100,25.85557284352216,0,0.5299858378581839
predator,53,1,16.797000000000025,4.212160865926344,15.318797389459228,20.158610794225606,2,100,25.91192283545513,0,0.5299858378581839
predator,53,2,16.79499999999996,4.075733075603486,15.055985468324952,20.094638428078976,3,100,25.944179357549384,0,0.5299858378581839
predator,53,3,11.846000000000004,4.2110542101611195,15,20.400487261692522,1,100,25.946724600647727,0,0.5299858378581839
predator,54,1,16.69799999999998,4.406049743731497,15.428460639925326,20.879352027099948,3,100,25.664751560351803,0,0.5299858378581839
predator,54,2,15.048999999999978,4.516473788344084,15.249020167930343,20.350330839887942,3,100,25.680303354554372,0,0.5299858378581839
predator,54,3,11.847999999999956,4.165516177942936,15,20.27776588998554,3,100,25.902765473358247,0,0.5299858378581839
predator,55,1,20.09699999999998,3.9958101138219506,14.91949511127654,19.868535836171638,3,100,25.89343592509635,0,0.5299858378581839
predator,55,2,13.398000000000025,3.9958101138219506,14.91949511127654,19.868535836171638,3,100,25.89343592509635,0,0.5299858378581839
predator,55,3,11.747999999999934,3.9958101138219506,15,19.868535836171638,3,100,25.89343592509635,0,0.5299858378581839
predator,56,1,23.528999999999996,4.10786160596777,14.9199222593845,19.646267538439815,3,100,26.22606346021619,0,0.5299858378581839
predator,56,2,10.295999999999935,4.10786160596777,14.9199222593845,19.646267538439815,3,100,26.22606346021619,0,0.5299858378581839
predator,56,3,10.263000000000034,4.10786160596777,15,19.646267538439815,3,100,26.22606346021619,0,0.5299858378581839
predator,57,1,15.378000000000043,4.434644467726016,14.878471733586341,19.539353735063703,3,100,26.698561027172676,0,0.5299858378581839
predator,57,2,13.793999999999983,4.434644467726016,14.878471733586341,19.539353735063703,3,100,26.698561027172676,0,0.5299858378581839
predator,57,3,12.010999999999967,4.436112808747693,15,19.438864102999474,2,100,26.45347978003712,0,0.5299858378581839
predator,58,1,13.728000000000065,4.749651067513202,15.19377124016676,19.813213361206714,1,100,26.48211851918084,0,0.5299858378581839
predator,58,2,13.629000000000019,5.227975435704373,15.774091457321699,20.21704125485402,2,100,26.11474908370725,0,0.5299858378581839
predator,58,3,13.596000000000004,5.227975435704373,15,20.21704125485402,2,100,26.11474908370725,0,0.5299858378581839
predator,59,1,17.025999999999954,4.683190777468199,15.37011239644623,19.50286480212715,1,100,26.67655283429196,0,0.5299858378581839
predator,59,2,15.441999999999894,4.683190777468199,15.37011239644623,19.50286480212715,1,100,26.67655283429196,0,0.5299858378581839
predator,59,3,13.593999999999937,4.683190777468199,15,19.50286480212715,1,100,26.67655283429196,0,0.5299858378581839
predator,60,1,15.409999999999968,4.7483781582648135,15.117507149131976,19.69955325177561,1,100,26.782873896924222,0,0.5299858378581839
predator,60,2,13.727999999999952,4.7483781582648135,15.117507149131976,19.69955325177561,1,100,26.782873896924222,0,0.5299858378581839
predator,60,3,13.662000000000035,4.7483781582648135,15,19.69955325177561,1,100,26.782873896924222,0,0.5299858378581839
predator,61,1,18.613000000000056,4.938672201944245,14.579140517350297,19.887645817584417,2,100,26.402316188767397,0,0.5299858378581839
predator,61,2,13.66199999999992,4.961561152698726,14.992339350506331,19.872614479458104,3,100,26.42398258658099,0,0.5299858378581839
predator,61,3,13.628000000000043,4.824768427383381,15,19.859044047603682,3,100,26.385104591714992,0,0.5299858378581839
predator,62,1,15.27800000000002,4.840507261812563,14.723192113398467,19.799723525130997,2,100,26.334843754018635,0,0.5299858378581839
predator,62,2,13.629000000000133,4.840507261812563,14.723192113398467,19.799723525130997,2,100,26.334843754018635,0,0.5299858378581839
predator,62,3,11.846000000000004,4.840507261812563,15,19.799723525130997,2,100,26.334843754018635,0,0.5299858378581839
predator,63,1,13.625,4.7748938840457145,14.930811264530693,19.899438898302265,3,100,26.358444525351885,0,0.5299858378581839
predator,63,2,13.564000000000078,4.913401254075533,14.816937748378155,20.071537611518853,3,100,26.198044800960844,0,0.5299858378581839
predator,63,3,12.07899999999995,4.913401254075533,15,20.071537611518853,3,100,26.198044800960844,0,0.5299858378581839
predator,64,1,15.442999999999984,5.015757704783083,14.81172767242752,19.656069741019614,3,100,25.9982415107319,0,0.5299858378581839
predator,64,2,13.79300000000012,5.015757704783083,14.81172767242752,19.656069741019614,3,100,25.9982415107319,0,0.5299858378581839
predator,64,3,10.595000000000027,4.907224745102512,15,20.05786433654289,2,100,26.20102442605969,0,0.5299858378581839
predator,65,1,16.894999999999982,5.167580598598522,14.84266625061357,19.37098466845262,2,100,26.026292332680164,0,0.5299858378581839
predator,65,2,15.211000000000013,5.167580598598522,14.84266625061357,19.37098466845262,2,100,26.026292332680164,0,0.5299858378581839
predator,65,3,13.495000000000118,5.167580598598522,15,19.37098466845262,2,100,26.026292332680164,0,0.5299858378581839
predator,66,1,16.69699999999989,5.134973414267493,14.80420945674997,19.58437223441894,2,100,25.635552869486766,0,0.5299858378581839
predator,66,2,13.595000000000027,5.39134534216312,14.994836631679473,19.136968133230273,3,100,26.207172217752664,0,0.5299858378581839
predator,66,3,11.944999999999936,5.134973414267493,15,19.58437223441894,2,100,25.635552869486766,0,0.5299858378581839
predator,67,1,15.016000000000076,4.839757088566791,15.135287799394884,19.577475679425735,3,100,25.58298686035602,0,0.5299858378581839
predator,67,2,11.649000000000115,4.839757088566791,15.135287799394884,19.577475679425735,3,100,25.58298686035602,0,0.5299858378581839
predator,67,3,11.615000000000009,4.914448331872686,15,19.27522419444299,1,100,25.255485317622455,0,0.5299858378581839
predator,68,1,16.827999999999975,4.517579357942476,15.577999088738583,19.439275562908698,2,100,25.997297773193065,0,0.5299858378581839
predator,68,2,15.144999999999982,4.517579357942476,15.577999088738583,19.439275562908698,2,100,25.997297773193065,0,0.5299858378581839
predator,68,3,15.07899999999995,4.517579357942476,15,19.439275562908698,2,100,25.997297773193065,0,0.5299858378581839
predator,69,1,15.211999999999989,4.115113353869556,15.411696487459366,19.821826912139525,3,100,26.107663312263984,0,0.5299858378581839
predator,69,2,13.430999999999813,4.115113353869556,15.411696487459366,19.821826912139525,3,100,26.107663312263984,0,0.5299858378581839
predator,69,3,11.846000000000004,4.115113353869556,15,19.821826912139525,3,100,26.107663312263984,0,0.5299858378581839
predator,70,1,13.462999999999965,4.32484253193838,15.369802495965407,19.617872424678474,2,100,25.804582691646786,0,0.5299858378581839
predator,70,2,13.430999999999813,4.432865901595573,14.973414962141085,19.721249414374896,3,100,25.74115317805253,0,0.5299858378581839
predator,70,3,11.879999999999882,4.432865901595573,15,19.721249414374896,3,100,25.74115317805253,0,0.5299858378581839
predator,71,1,18.579999999999927,4.361986688614573,14.92008647582249,19.707774223250457,1,100,25.84081281832932,0,0.5299858378581839
predator,71,2,12.01299999999992,4.449418048630907,14.482447302070929,19.28254367725494,3,100,25.95556146680856,0,0.5299858378581839
predator,71,3,11.945999999999913,4.449418048630907,15,19.28254367725494,3,100,25.95556146680856,0,0.5299858378581839
predator,72,1,13.468000000000075,4.925181031103637,15.245726712317232,19.554724320945876,1,100,25.86545904210645,0,0.5299858378581839
predator,72,2,11.88000000000011,4.482240078156937,15.36700169420981,19.3978093731945,2,100,26.00472917903503,0,0.5299858378581839
predator,72,3,11.846000000000004,4.482240078156937,15,19.3978093731945,2,100,26.00472917903503,0,0.5299858378581839
predator,73,1,13.361000000000104,5.0023651126332584,14.655309853536405,19.248743563134706,1,100,25.589445316174317,0,0.5299858378581839
predator,73,2,11.975999999999885,3.998929073942536,14.551430854678433,19.74297365854883,2,100,26.342061826570298,0,0.5299858378581839
predator,73,3,11.779999999999973,5.284193226030472,15,19.272902900178426,1,100,25.75405238092198,0,0.5299858378581839
predator,74,1,13.794000000000096,3.252525918041482,14.968961129904475,19.83884176979622,3,100,26.627597127385506,0,0.5299858378581839
predator,74,2,13.72700000000009,3.252525918041482,14.968961129904475,19.83884176979622,3,100,26.627597127385506,0,0.5299858378581839
predator,74,3,12.110000000000127,3.252525918041482,15,19.83884176979622,3,100,26.627597127385506,0,0.5299858378581839
predator,75,1,17.095000000000027,3.288149912061438,15.015608575697692,19.42104558109775,3,100,26.80191859248419,0,0.5299858378581839
predator,75,2,13.662000000000035,3.288149912061438,15.015608575697692,19.42104558109775,3,100,26.80191859248419,0,0.5299858378581839
predator,75,3,10.493999999999915,3.288149912061438,15,19.42104558109775,3,100,26.80191859248419,0,0.5299858378581839
predator,76,1,22.077999999999975,3.337294528088358,14.88017133728848,19.488333041816343,2,100,26.683903412555964,0,0.5299858378581839
predator,76,2,17.16899999999987,3.8466377645403944,15.090149303980438,19.925241211347682,1,100,26.804191878423804,0,0.5299858378581839
predator,76,3,12.144000000000005,3.8466377645403944,15,19.925241211347682,1,100,26.804191878423804,0,0.5299858378581839
predator,77,1,26.894999999999982,4.327002058069378,14.973020639809384,19.670459961895865,3,100,26.569191110372426,0,0.5299858378581839
predator,77,2,15.346000000000004,4.327002058069378,14.973020639809384,19.670459961895865,3,100,26.569191110372426,0,0.5299858378581839
